,state,year,expansion,gender,age,percentage
4915,Rhode Island,2021,Adopted,male,< 6,0.391839595
4916,Rhode Island,2021,Adopted,male,6-17,0.411859282
4917,Rhode Island,2021,Adopted,male,18-24,0.190490076
4918,Rhode Island,2021,Adopted,male,25-34,0.199067795
4919,Rhode Island,2021,Adopted,male,35-44,0.181343848
4920,Rhode Island,2021,Adopted,male,45-54,0.19977811
4921,Rhode Island,2021,Adopted,male,55-64,0.172413793
4922,Rhode Island,2021,Adopted,female,< 6,0.451324609
4923,Rhode Island,2021,Adopted,female,6-17,0.357178772
4924,Rhode Island,2021,Adopted,female,18-24,0.309471535
4925,Rhode Island,2021,Adopted,female,25-34,0.263443837
4926,Rhode Island,2021,Adopted,female,35-44,0.213081284
4927,Rhode Island,2021,Adopted,female,45-54,0.208277249
4928,Rhode Island,2021,Adopted,female,55-64,0.198536139
4929,South Carolina,2021,Not Adopted,male,< 6,0.490889423
4930,South Carolina,2021,Not Adopted,male,6-17,0.432081541
4931,South Carolina,2021,Not Adopted,male,18-24,0.124097233
4932,South Carolina,2021,Not Adopted,male,25-34,0.071381821
4933,South Carolina,2021,Not Adopted,male,35-44,0.085015853
4934,South Carolina,2021,Not Adopted,male,45-54,0.073658827
4935,South Carolina,2021,Not Adopted,male,55-64,0.115245424
4936,South Carolina,2021,Not Adopted,female,< 6,0.498070552
4937,South Carolina,2021,Not Adopted,female,6-17,0.43369014
4938,South Carolina,2021,Not Adopted,female,18-24,0.19649099
4939,South Carolina,2021,Not Adopted,female,25-34,0.19462554
4940,South Carolina,2021,Not Adopted,female,35-44,0.164385132
4941,South Carolina,2021,Not Adopted,female,45-54,0.107132791
4942,South Carolina,2021,Not Adopted,female,55-64,0.123971339
4943,South Dakota,2021,Adopted,male,< 6,0.346341325
4944,South Dakota,2021,Adopted,male,6-17,0.286143017
4945,South Dakota,2021,Adopted,male,18-24,0.074114747
4946,South Dakota,2021,Adopted,male,25-34,0.08029
4947,South Dakota,2021,Adopted,male,35-44,0.051373347
4948,South Dakota,2021,Adopted,male,45-54,0.053185027
4949,South Dakota,2021,Adopted,male,55-64,0.060238451
4950,South Dakota,2021,Adopted,female,< 6,0.340807429
4951,South Dakota,2021,Adopted,female,6-17,0.266926717
4952,South Dakota,2021,Adopted,female,18-24,0.106702668
4953,South Dakota,2021,Adopted,female,25-34,0.109567677
4954,South Dakota,2021,Adopted,female,35-44,0.097212466
4955,South Dakota,2021,Adopted,female,45-54,0.069853183
4956,South Dakota,2021,Adopted,female,55-64,0.051167631
4957,Tennessee,2021,Not Adopted,male,< 6,0.454305233
4958,Tennessee,2021,Not Adopted,male,6-17,0.399192414
4959,Tennessee,2021,Not Adopted,male,18-24,0.120710067
4960,Tennessee,2021,Not Adopted,male,25-34,0.085231142
4961,Tennessee,2021,Not Adopted,male,35-44,0.096625767
4962,Tennessee,2021,Not Adopted,male,45-54,0.092927811
4963,Tennessee,2021,Not Adopted,male,55-64,0.116647366
4964,Tennessee,2021,Not Adopted,female,< 6,0.44176678
4965,Tennessee,2021,Not Adopted,female,6-17,0.381591669
4966,Tennessee,2021,Not Adopted,female,18-24,0.194679118
4967,Tennessee,2021,Not Adopted,female,25-34,0.194660939
4968,Tennessee,2021,Not Adopted,female,35-44,0.178508499
4969,Tennessee,2021,Not Adopted,female,45-54,0.125297278
4970,Tennessee,2021,Not Adopted,female,55-64,0.143536854
4971,Texas,2021,Not Adopted,male,< 6,0.446016847
4972,Texas,2021,Not Adopted,male,6-17,0.357707171
4973,Texas,2021,Not Adopted,male,18-24,0.077275381
4974,Texas,2021,Not Adopted,male,25-34,0.052084916
4975,Texas,2021,Not Adopted,male,35-44,0.056932276
4976,Texas,2021,Not Adopted,male,45-54,0.054739164
4977,Texas,2021,Not Adopted,male,55-64,0.081062675
4978,Texas,2021,Not Adopted,female,< 6,0.440070912
4979,Texas,2021,Not Adopted,female,6-17,0.362033284
4980,Texas,2021,Not Adopted,female,18-24,0.13038931
4981,Texas,2021,Not Adopted,female,25-34,0.112175108
4982,Texas,2021,Not Adopted,female,35-44,0.081191572
4983,Texas,2021,Not Adopted,female,45-54,0.069105797
4984,Texas,2021,Not Adopted,female,55-64,0.097383638
4985,Utah,2021,Adopted,male,< 6,0.235925961
4986,Utah,2021,Adopted,male,6-17,0.170144261
4987,Utah,2021,Adopted,male,18-24,0.059203616
4988,Utah,2021,Adopted,male,25-34,0.088499034
4989,Utah,2021,Adopted,male,35-44,0.07295891
4990,Utah,2021,Adopted,male,45-54,0.0702426
4991,Utah,2021,Adopted,male,55-64,0.081653358
4992,Utah,2021,Adopted,female,< 6,0.176418836
4993,Utah,2021,Adopted,female,6-17,0.160819121
4994,Utah,2021,Adopted,female,18-24,0.07335816
4995,Utah,2021,Adopted,female,25-34,0.114192405
4996,Utah,2021,Adopted,female,35-44,0.08811739
4997,Utah,2021,Adopted,female,45-54,0.091297966
4998,Utah,2021,Adopted,female,55-64,0.083637736
4999,Vermont,2021,Adopted,male,< 6,0.448139693
5000,Vermont,2021,Adopted,male,6-17,0.418994873
5001,Vermont,2021,Adopted,male,18-24,0.163225687
5002,Vermont,2021,Adopted,male,25-34,0.217298049
5003,Vermont,2021,Adopted,male,35-44,0.196289268
5004,Vermont,2021,Adopted,male,45-54,0.212677878
5005,Vermont,2021,Adopted,male,55-64,0.165801227
5006,Vermont,2021,Adopted,female,< 6,0.469757312
5007,Vermont,2021,Adopted,female,6-17,0.417648489
5008,Vermont,2021,Adopted,female,18-24,0.17104667
5009,Vermont,2021,Adopted,female,25-34,0.263017396
5010,Vermont,2021,Adopted,female,35-44,0.244502856
5011,Vermont,2021,Adopted,female,45-54,0.190048179
5012,Vermont,2021,Adopted,female,55-64,0.186777493
5013,Virginia,2021,Adopted,male,< 6,0.309785796
5014,Virginia,2021,Adopted,male,6-17,0.286630057
5015,Virginia,2021,Adopted,male,18-24,0.121028468
5016,Virginia,2021,Adopted,male,25-34,0.109637979
5017,Virginia,2021,Adopted,male,35-44,0.097537723
5018,Virginia,2021,Adopted,male,45-54,0.08608087
5019,Virginia,2021,Adopted,male,55-64,0.09467077
5020,Virginia,2021,Adopted,female,< 6,0.322403755
5021,Virginia,2021,Adopted,female,6-17,0.280063066
5022,Virginia,2021,Adopted,female,18-24,0.142901084
5023,Virginia,2021,Adopted,female,25-34,0.169025997
5024,Virginia,2021,Adopted,female,35-44,0.142613799
5025,Virginia,2021,Adopted,female,45-54,0.112035823
5026,Virginia,2021,Adopted,female,55-64,0.116223535
5027,Washington,2021,Adopted,male,< 6,0.413346867
5028,Washington,2021,Adopted,male,6-17,0.384909667
5029,Washington,2021,Adopted,male,18-24,0.185755067
5030,Washington,2021,Adopted,male,25-34,0.153023279
5031,Washington,2021,Adopted,male,35-44,0.134909432
5032,Washington,2021,Adopted,male,45-54,0.131653225
5033,Washington,2021,Adopted,male,55-64,0.149579964
5034,Washington,2021,Adopted,female,< 6,0.408734625
5035,Washington,2021,Adopted,female,6-17,0.397576728
5036,Washington,2021,Adopted,female,18-24,0.231336119
5037,Washington,2021,Adopted,female,25-34,0.205680241
5038,Washington,2021,Adopted,female,35-44,0.181615616
5039,Washington,2021,Adopted,female,45-54,0.146033094
5040,Washington,2021,Adopted,female,55-64,0.156878074
5041,West Virginia,2021,Adopted,male,< 6,0.535902851
5042,West Virginia,2021,Adopted,male,6-17,0.433220145
5043,West Virginia,2021,Adopted,male,18-24,0.192150998
5044,West Virginia,2021,Adopted,male,25-34,0.260102882
5045,West Virginia,2021,Adopted,male,35-44,0.262783504
5046,West Virginia,2021,Adopted,male,45-54,0.201021289
5047,West Virginia,2021,Adopted,male,55-64,0.21103589
5048,West Virginia,2021,Adopted,female,< 6,0.558754218
5049,West Virginia,2021,Adopted,female,6-17,0.491758283
5050,West Virginia,2021,Adopted,female,18-24,0.340831476
5051,West Virginia,2021,Adopted,female,25-34,0.367970839
5052,West Virginia,2021,Adopted,female,35-44,0.275676327
5053,West Virginia,2021,Adopted,female,45-54,0.260770008
5054,West Virginia,2021,Adopted,female,55-64,0.240096236
5055,Wisconsin,2021,Not Adopted,male,< 6,0.353415196
5056,Wisconsin,2021,Not Adopted,male,6-17,0.331518291
5057,Wisconsin,2021,Not Adopted,male,18-24,0.13175478
5058,Wisconsin,2021,Not Adopted,male,25-34,0.135460061
5059,Wisconsin,2021,Not Adopted,male,35-44,0.114675197
5060,Wisconsin,2021,Not Adopted,male,45-54,0.105976367
5061,Wisconsin,2021,Not Adopted,male,55-64,0.126354271
5062,Wisconsin,2021,Not Adopted,female,< 6,0.338307339
5063,Wisconsin,2021,Not Adopted,female,6-17,0.327565325
5064,Wisconsin,2021,Not Adopted,female,18-24,0.193525379
5065,Wisconsin,2021,Not Adopted,female,25-34,0.215684655
5066,Wisconsin,2021,Not Adopted,female,35-44,0.171183688
5067,Wisconsin,2021,Not Adopted,female,45-54,0.127367504
5068,Wisconsin,2021,Not Adopted,female,55-64,0.143831398
5069,Wyoming,2021,Not Adopted,male,< 6,0.315704962
5070,Wyoming,2021,Not Adopted,male,6-17,0.208406468
5071,Wyoming,2021,Not Adopted,male,18-24,0.044952848
5072,Wyoming,2021,Not Adopted,male,25-34,0.075669274
5073,Wyoming,2021,Not Adopted,male,35-44,0.040562049
5074,Wyoming,2021,Not Adopted,male,45-54,0.032003751
5075,Wyoming,2021,Not Adopted,male,55-64,0.083421188
5076,Wyoming,2021,Not Adopted,female,< 6,0.275453318
5077,Wyoming,2021,Not Adopted,female,6-17,0.243110374
5078,Wyoming,2021,Not Adopted,female,18-24,0.128166367
5079,Wyoming,2021,Not Adopted,female,25-34,0.126195483
5080,Wyoming,2021,Not Adopted,female,35-44,0.085857412
5081,Wyoming,2021,Not Adopted,female,45-54,0.06010538
5082,Wyoming,2021,Not Adopted,female,55-64,0.068100074
5083,Puerto Rico,2021,,male,< 6,0.667825328
5084,Puerto Rico,2021,,male,6-17,0.616416506
5085,Puerto Rico,2021,,male,18-24,0.474635393
5086,Puerto Rico,2021,,male,25-34,0.446414391
5087,Puerto Rico,2021,,male,35-44,0.416538593
5088,Puerto Rico,2021,,male,45-54,0.396780401
5089,Puerto Rico,2021,,male,55-64,0.418990058
5090,Puerto Rico,2021,,female,< 6,0.660724477
5091,Puerto Rico,2021,,female,6-17,0.592449531
5092,Puerto Rico,2021,,female,18-24,0.545440615
5093,Puerto Rico,2021,,female,25-34,0.550512628
5094,Puerto Rico,2021,,female,35-44,0.474910703
5095,Puerto Rico,2021,,female,45-54,0.427567335
5096,Puerto Rico,2021,,female,55-64,0.434617791
5097,Alabama,2022,Not Adopted,male,< 6,0.533373209
5098,Alabama,2022,Not Adopted,male,6-17,0.43498798
5099,Alabama,2022,Not Adopted,male,18-24,0.093889861
5100,Alabama,2022,Not Adopted,male,25-34,0.097615606
5101,Alabama,2022,Not Adopted,male,35-44,0.087510309
5102,Alabama,2022,Not Adopted,male,45-54,0.078780617
5103,Alabama,2022,Not Adopted,male,55-64,0.126040877
5104,Alabama,2022,Not Adopted,female,< 6,0.522499044
5105,Alabama,2022,Not Adopted,female,6-17,0.427131418
5106,Alabama,2022,Not Adopted,female,18-24,0.153548863
5107,Alabama,2022,Not Adopted,female,25-34,0.178138435
5108,Alabama,2022,Not Adopted,female,35-44,0.136163727
5109,Alabama,2022,Not Adopted,female,45-54,0.110706768
5110,Alabama,2022,Not Adopted,female,55-64,0.133715178
5111,Alaska,2022,Adopted,male,< 6,0.418566598
5112,Alaska,2022,Adopted,male,6-17,0.39230652
5113,Alaska,2022,Adopted,male,18-24,0.195711275
5114,Alaska,2022,Adopted,male,25-34,0.14531089
5115,Alaska,2022,Adopted,male,35-44,0.177052265
5116,Alaska,2022,Adopted,male,45-54,0.131092887
5117,Alaska,2022,Adopted,male,55-64,0.186370202
5118,Alaska,2022,Adopted,female,< 6,0.396328759
5119,Alaska,2022,Adopted,female,6-17,0.355865067
5120,Alaska,2022,Adopted,female,18-24,0.259457809
5121,Alaska,2022,Adopted,female,25-34,0.249666132
5122,Alaska,2022,Adopted,female,35-44,0.19062252
5123,Alaska,2022,Adopted,female,45-54,0.156056529
5124,Alaska,2022,Adopted,female,55-64,0.180061138
5125,Arizona,2022,Adopted,male,< 6,0.417709537
5126,Arizona,2022,Adopted,male,6-17,0.359212781
5127,Arizona,2022,Adopted,male,18-24,0.175255199
5128,Arizona,2022,Adopted,male,25-34,0.14405315
5129,Arizona,2022,Adopted,male,35-44,0.141860826
5130,Arizona,2022,Adopted,male,45-54,0.131989985
5131,Arizona,2022,Adopted,male,55-64,0.151006164
5132,Arizona,2022,Adopted,female,< 6,0.407526508
5133,Arizona,2022,Adopted,female,6-17,0.351217958
5134,Arizona,2022,Adopted,female,18-24,0.22428316
5135,Arizona,2022,Adopted,female,25-34,0.224992789
5136,Arizona,2022,Adopted,female,35-44,0.184232837
5137,Arizona,2022,Adopted,female,45-54,0.156077061
5138,Arizona,2022,Adopted,female,55-64,0.17317446
5139,Arkansas,2022,Adopted,male,< 6,0.555853095
5140,Arkansas,2022,Adopted,male,6-17,0.477781841
5141,Arkansas,2022,Adopted,male,18-24,0.169196553
5142,Arkansas,2022,Adopted,male,25-34,0.199448535
5143,Arkansas,2022,Adopted,male,35-44,0.192947442
5144,Arkansas,2022,Adopted,male,45-54,0.142498851
5145,Arkansas,2022,Adopted,male,55-64,0.188879965
5146,Arkansas,2022,Adopted,female,< 6,0.573599897
5147,Arkansas,2022,Adopted,female,6-17,0.510355235
5148,Arkansas,2022,Adopted,female,18-24,0.258561431
5149,Arkansas,2022,Adopted,female,25-34,0.277631342
5150,Arkansas,2022,Adopted,female,35-44,0.252026095
5151,Arkansas,2022,Adopted,female,45-54,0.20621914
5152,Arkansas,2022,Adopted,female,55-64,0.223881295
5153,California,2022,Adopted,male,< 6,0.440549018
5154,California,2022,Adopted,male,6-17,0.43065269
5155,California,2022,Adopted,male,18-24,0.267292961
5156,California,2022,Adopted,male,25-34,0.202767698
5157,California,2022,Adopted,male,35-44,0.178556454
5158,California,2022,Adopted,male,45-54,0.180559209
5159,California,2022,Adopted,male,55-64,0.20475923
5160,California,2022,Adopted,female,< 6,0.438347697
5161,California,2022,Adopted,female,6-17,0.428548229
5162,California,2022,Adopted,female,18-24,0.317386005
5163,California,2022,Adopted,female,25-34,0.262621062
5164,California,2022,Adopted,female,35-44,0.230022405
5165,California,2022,Adopted,female,45-54,0.21334932
5166,California,2022,Adopted,female,55-64,0.233184945
5167,Colorado,2022,Adopted,male,< 6,0.368455814
5168,Colorado,2022,Adopted,male,6-17,0.322426541
5169,Colorado,2022,Adopted,male,18-24,0.173208973
5170,Colorado,2022,Adopted,male,25-34,0.135881743
5171,Colorado,2022,Adopted,male,35-44,0.130730451
5172,Colorado,2022,Adopted,male,45-54,0.105792964
5173,Colorado,2022,Adopted,male,55-64,0.1343586
5174,Colorado,2022,Adopted,female,< 6,0.36947168
5175,Colorado,2022,Adopted,female,6-17,0.31921947
5176,Colorado,2022,Adopted,female,18-24,0.206336773
5177,Colorado,2022,Adopted,female,25-34,0.187934136
5178,Colorado,2022,Adopted,female,35-44,0.168476798
5179,Colorado,2022,Adopted,female,45-54,0.123318709
5180,Colorado,2022,Adopted,female,55-64,0.145668436
5181,Connecticut,2022,Adopted,male,< 6,0.367243544
5182,Connecticut,2022,Adopted,male,6-17,0.364869396
5183,Connecticut,2022,Adopted,male,18-24,0.204964661
5184,Connecticut,2022,Adopted,male,25-34,0.176230714
5185,Connecticut,2022,Adopted,male,35-44,0.167058232
5186,Connecticut,2022,Adopted,male,45-54,0.149217772
5187,Connecticut,2022,Adopted,male,55-64,0.152572691
5188,Connecticut,2022,Adopted,female,< 6,0.396028973
5189,Connecticut,2022,Adopted,female,6-17,0.356938439
5190,Connecticut,2022,Adopted,female,18-24,0.205713135
5191,Connecticut,2022,Adopted,female,25-34,0.253937469
5192,Connecticut,2022,Adopted,female,35-44,0.25761774
5193,Connecticut,2022,Adopted,female,45-54,0.171511376
5194,Connecticut,2022,Adopted,female,55-64,0.179281018
5195,Delaware,2022,Adopted,male,< 6,0.392688714
5196,Delaware,2022,Adopted,male,6-17,0.36251158
5197,Delaware,2022,Adopted,male,18-24,0.152903306
5198,Delaware,2022,Adopted,male,25-34,0.155468116
5199,Delaware,2022,Adopted,male,35-44,0.123689482
5200,Delaware,2022,Adopted,male,45-54,0.114380776
5201,Delaware,2022,Adopted,male,55-64,0.128571004
5202,Delaware,2022,Adopted,female,< 6,0.390603468
5203,Delaware,2022,Adopted,female,6-17,0.390533752
5204,Delaware,2022,Adopted,female,18-24,0.251924722
5205,Delaware,2022,Adopted,female,25-34,0.205157301
5206,Delaware,2022,Adopted,female,35-44,0.207637157
5207,Delaware,2022,Adopted,female,45-54,0.158407064
5208,Delaware,2022,Adopted,female,55-64,0.178312282
5209,District of Columbia,2022,Adopted,male,< 6,0.400410128
5210,District of Columbia,2022,Adopted,male,6-17,0.424025511
5211,District of Columbia,2022,Adopted,male,18-24,0.252200246
5212,District of Columbia,2022,Adopted,male,25-34,0.077835167
5213,District of Columbia,2022,Adopted,male,35-44,0.131185572
5214,District of Columbia,2022,Adopted,male,45-54,0.172288884
5215,District of Columbia,2022,Adopted,male,55-64,0.245343233
5216,District of Columbia,2022,Adopted,female,< 6,0.345765445
5217,District of Columbia,2022,Adopted,female,6-17,0.464363947
5218,District of Columbia,2022,Adopted,female,18-24,0.139891832
5219,District of Columbia,2022,Adopted,female,25-34,0.190235568
5220,District of Columbia,2022,Adopted,female,35-44,0.211645118
5221,District of Columbia,2022,Adopted,female,45-54,0.229958589
5222,District of Columbia,2022,Adopted,female,55-64,0.318132633
5223,Florida,2022,Not Adopted,male,< 6,0.462941185
5224,Florida,2022,Not Adopted,male,6-17,0.38484845
5225,Florida,2022,Not Adopted,male,18-24,0.119812019
5226,Florida,2022,Not Adopted,male,25-34,0.092446396
5227,Florida,2022,Not Adopted,male,35-44,0.079783527
5228,Florida,2022,Not Adopted,male,45-54,0.076969856
5229,Florida,2022,Not Adopted,male,55-64,0.104771985
5230,Florida,2022,Not Adopted,female,< 6,0.460658193
5231,Florida,2022,Not Adopted,female,6-17,0.382373505
5232,Florida,2022,Not Adopted,female,18-24,0.157732942
5233,Florida,2022,Not Adopted,female,25-34,0.151087075
5234,Florida,2022,Not Adopted,female,35-44,0.133222886
5235,Florida,2022,Not Adopted,female,45-54,0.098238908
5236,Florida,2022,Not Adopted,female,55-64,0.109021407
5237,Georgia,2022,Not Adopted,male,< 6,0.463539887
5238,Georgia,2022,Not Adopted,male,6-17,0.392708587
5239,Georgia,2022,Not Adopted,male,18-24,0.094102918
5240,Georgia,2022,Not Adopted,male,25-34,0.071186424
5241,Georgia,2022,Not Adopted,male,35-44,0.062873953
5242,Georgia,2022,Not Adopted,male,45-54,0.061528703
5243,Georgia,2022,Not Adopted,male,55-64,0.089244057
5244,Georgia,2022,Not Adopted,female,< 6,0.470666959
5245,Georgia,2022,Not Adopted,female,6-17,0.382057694
5246,Georgia,2022,Not Adopted,female,18-24,0.154560977
5247,Georgia,2022,Not Adopted,female,25-34,0.151093578
5248,Georgia,2022,Not Adopted,female,35-44,0.113912905
5249,Georgia,2022,Not Adopted,female,45-54,0.078649429
5250,Georgia,2022,Not Adopted,female,55-64,0.110902296
5251,Hawaii,2022,Adopted,male,< 6,0.370030894
5252,Hawaii,2022,Adopted,male,6-17,0.342614761
5253,Hawaii,2022,Adopted,male,18-24,0.16899153
5254,Hawaii,2022,Adopted,male,25-34,0.165524765
5255,Hawaii,2022,Adopted,male,35-44,0.150742219
5256,Hawaii,2022,Adopted,male,45-54,0.134484331
5257,Hawaii,2022,Adopted,male,55-64,0.143281664
5258,Hawaii,2022,Adopted,female,< 6,0.386032956
5259,Hawaii,2022,Adopted,female,6-17,0.346851442
5260,Hawaii,2022,Adopted,female,18-24,0.214567901
5261,Hawaii,2022,Adopted,female,25-34,0.206081718
5262,Hawaii,2022,Adopted,female,35-44,0.203636048
5263,Hawaii,2022,Adopted,female,45-54,0.127121592
5264,Hawaii,2022,Adopted,female,55-64,0.150616028
5265,Idaho,2022,Adopted,male,< 6,0.420613913
5266,Idaho,2022,Adopted,male,6-17,0.349605188
5267,Idaho,2022,Adopted,male,18-24,0.158871621
5268,Idaho,2022,Adopted,male,25-34,0.145498748
5269,Idaho,2022,Adopted,male,35-44,0.145562379
5270,Idaho,2022,Adopted,male,45-54,0.11896132
5271,Idaho,2022,Adopted,male,55-64,0.156897347
5272,Idaho,2022,Adopted,female,< 6,0.397638721
5273,Idaho,2022,Adopted,female,6-17,0.351978345
5274,Idaho,2022,Adopted,female,18-24,0.179557066
5275,Idaho,2022,Adopted,female,25-34,0.225207939
5276,Idaho,2022,Adopted,female,35-44,0.179174004
5277,Idaho,2022,Adopted,female,45-54,0.151277532
5278,Idaho,2022,Adopted,female,55-64,0.152361913
5279,Illinois,2022,Adopted,male,< 6,0.400478893
5280,Illinois,2022,Adopted,male,6-17,0.375613013
5281,Illinois,2022,Adopted,male,18-24,0.165675652
5282,Illinois,2022,Adopted,male,25-34,0.127362672
5283,Illinois,2022,Adopted,male,35-44,0.122869009
5284,Illinois,2022,Adopted,male,45-54,0.116357281
5285,Illinois,2022,Adopted,male,55-64,0.130865572
5286,Illinois,2022,Adopted,female,< 6,0.397006705
5287,Illinois,2022,Adopted,female,6-17,0.360877978
5288,Illinois,2022,Adopted,female,18-24,0.230240311
5289,Illinois,2022,Adopted,female,25-34,0.221840969
5290,Illinois,2022,Adopted,female,35-44,0.180406523
5291,Illinois,2022,Adopted,female,45-54,0.147377881
5292,Illinois,2022,Adopted,female,55-64,0.155197009
5293,Indiana,2022,Adopted,male,< 6,0.430311167
5294,Indiana,2022,Adopted,male,6-17,0.340984764
5295,Indiana,2022,Adopted,male,18-24,0.156826765
5296,Indiana,2022,Adopted,male,25-34,0.149072031
5297,Indiana,2022,Adopted,male,35-44,0.121620172
5298,Indiana,2022,Adopted,male,45-54,0.122797223
5299,Indiana,2022,Adopted,male,55-64,0.132911544
5300,Indiana,2022,Adopted,female,< 6,0.420955451
5301,Indiana,2022,Adopted,female,6-17,0.340397319
5302,Indiana,2022,Adopted,female,18-24,0.222566706
5303,Indiana,2022,Adopted,female,25-34,0.251023379
5304,Indiana,2022,Adopted,female,35-44,0.201516294
5305,Indiana,2022,Adopted,female,45-54,0.159632777
5306,Indiana,2022,Adopted,female,55-64,0.165109452
5307,Iowa,2022,Adopted,male,< 6,0.401960524
5308,Iowa,2022,Adopted,male,6-17,0.344720464
5309,Iowa,2022,Adopted,male,18-24,0.134614788
5310,Iowa,2022,Adopted,male,25-34,0.158045046
5311,Iowa,2022,Adopted,male,35-44,0.132198921
5312,Iowa,2022,Adopted,male,45-54,0.106230036
5313,Iowa,2022,Adopted,male,55-64,0.131690871
5314,Iowa,2022,Adopted,female,< 6,0.380834983
5315,Iowa,2022,Adopted,female,6-17,0.343071124
5316,Iowa,2022,Adopted,female,18-24,0.254518213
5317,Iowa,2022,Adopted,female,25-34,0.234549812
5318,Iowa,2022,Adopted,female,35-44,0.183154505
5319,Iowa,2022,Adopted,female,45-54,0.137153881
5320,Iowa,2022,Adopted,female,55-64,0.147996668
5321,Kansas,2022,Not Adopted,male,< 6,0.348681225
5322,Kansas,2022,Not Adopted,male,6-17,0.28602854
5323,Kansas,2022,Not Adopted,male,18-24,0.086900147
5324,Kansas,2022,Not Adopted,male,25-34,0.069794607
5325,Kansas,2022,Not Adopted,male,35-44,0.062892271
5326,Kansas,2022,Not Adopted,male,45-54,0.062138935
5327,Kansas,2022,Not Adopted,male,55-64,0.085600496
5328,Kansas,2022,Not Adopted,female,< 6,0.346793373
5329,Kansas,2022,Not Adopted,female,6-17,0.296071951
5330,Kansas,2022,Not Adopted,female,18-24,0.130349559
5331,Kansas,2022,Not Adopted,female,25-34,0.121808057
5332,Kansas,2022,Not Adopted,female,35-44,0.100165805
5333,Kansas,2022,Not Adopted,female,45-54,0.073892062
5334,Kansas,2022,Not Adopted,female,55-64,0.093571919
5335,Kentucky,2022,Adopted,male,< 6,0.47590018
5336,Kentucky,2022,Adopted,male,6-17,0.450607966
5337,Kentucky,2022,Adopted,male,18-24,0.223113184
5338,Kentucky,2022,Adopted,male,25-34,0.220009026
5339,Kentucky,2022,Adopted,male,35-44,0.222250076
5340,Kentucky,2022,Adopted,male,45-54,0.191899172
5341,Kentucky,2022,Adopted,male,55-64,0.21260946
5342,Kentucky,2022,Adopted,female,< 6,0.485347182
5343,Kentucky,2022,Adopted,female,6-17,0.480548404
5344,Kentucky,2022,Adopted,female,18-24,0.304261256
5345,Kentucky,2022,Adopted,female,25-34,0.336512368
5346,Kentucky,2022,Adopted,female,35-44,0.272257872
5347,Kentucky,2022,Adopted,female,45-54,0.225452126
5348,Kentucky,2022,Adopted,female,55-64,0.252483696
5349,Louisiana,2022,Adopted,male,< 6,0.536243654
5350,Louisiana,2022,Adopted,male,6-17,0.524923773
5351,Louisiana,2022,Adopted,male,18-24,0.32429003
5352,Louisiana,2022,Adopted,male,25-34,0.218996442
5353,Louisiana,2022,Adopted,male,35-44,0.215735295
5354,Louisiana,2022,Adopted,male,45-54,0.209475572
5355,Louisiana,2022,Adopted,male,55-64,0.24102314
5356,Louisiana,2022,Adopted,female,< 6,0.580154806
5357,Louisiana,2022,Adopted,female,6-17,0.516784452
5358,Louisiana,2022,Adopted,female,18-24,0.389411899
5359,Louisiana,2022,Adopted,female,25-34,0.383448276
5360,Louisiana,2022,Adopted,female,35-44,0.317403769
5361,Louisiana,2022,Adopted,female,45-54,0.267904706
5362,Louisiana,2022,Adopted,female,55-64,0.255790692
5363,Maine,2022,Adopted,male,< 6,0.361196455
5364,Maine,2022,Adopted,male,6-17,0.330846301
5365,Maine,2022,Adopted,male,18-24,0.164693947
5366,Maine,2022,Adopted,male,25-34,0.168754616
5367,Maine,2022,Adopted,male,35-44,0.15649305
5368,Maine,2022,Adopted,male,45-54,0.138638933
5369,Maine,2022,Adopted,male,55-64,0.154402357
5370,Maine,2022,Adopted,female,< 6,0.396612482
5371,Maine,2022,Adopted,female,6-17,0.34818374
5372,Maine,2022,Adopted,female,18-24,0.206761419
5373,Maine,2022,Adopted,female,25-34,0.216672242
5374,Maine,2022,Adopted,female,35-44,0.217213261
5375,Maine,2022,Adopted,female,45-54,0.155667085
5376,Maine,2022,Adopted,female,55-64,0.173329748
5377,Maryland,2022,Adopted,male,< 6,0.392239228
5378,Maryland,2022,Adopted,male,6-17,0.347664212
5379,Maryland,2022,Adopted,male,18-24,0.170663366
5380,Maryland,2022,Adopted,male,25-34,0.151188504
5381,Maryland,2022,Adopted,male,35-44,0.132211767
5382,Maryland,2022,Adopted,male,45-54,0.127555143
5383,Maryland,2022,Adopted,male,55-64,0.141124379
5384,Maryland,2022,Adopted,female,< 6,0.374296495
5385,Maryland,2022,Adopted,female,6-17,0.338272443
5386,Maryland,2022,Adopted,female,18-24,0.207181723
5387,Maryland,2022,Adopted,female,25-34,0.209625058
5388,Maryland,2022,Adopted,female,35-44,0.177336817
5389,Maryland,2022,Adopted,female,45-54,0.130535039
5390,Maryland,2022,Adopted,female,55-64,0.152202279
5391,Massachusetts,2022,Adopted,male,< 6,0.363913566
5392,Massachusetts,2022,Adopted,male,6-17,0.341041548
5393,Massachusetts,2022,Adopted,male,18-24,0.191391079
5394,Massachusetts,2022,Adopted,male,25-34,0.19246524
5395,Massachusetts,2022,Adopted,male,35-44,0.182929993
5396,Massachusetts,2022,Adopted,male,45-54,0.175279288
5397,Massachusetts,2022,Adopted,male,55-64,0.203504507
5398,Massachusetts,2022,Adopted,female,< 6,0.356026651
5399,Massachusetts,2022,Adopted,female,6-17,0.339287135
5400,Massachusetts,2022,Adopted,female,18-24,0.209423164
