"","state","year","expansion","gender","age","number"
"2833","Virginia",2017,"Adopted","male","3544",24362
"2834","Virginia",2017,"Adopted","male","4554",30064
"2835","Virginia",2017,"Adopted","male","5564",30416
"2836","Virginia",2017,"Adopted","female","u6",88608
"2837","Virginia",2017,"Adopted","female","617",166233
"2838","Virginia",2017,"Adopted","female","1824",30948
"2839","Virginia",2017,"Adopted","female","2534",57732
"2840","Virginia",2017,"Adopted","female","3544",45881
"2841","Virginia",2017,"Adopted","female","4554",35635
"2842","Virginia",2017,"Adopted","female","5564",38869
"2843","Washington",2017,"Adopted","male","u6",118621
"2844","Washington",2017,"Adopted","male","617",226954
"2845","Washington",2017,"Adopted","male","1824",57254
"2846","Washington",2017,"Adopted","male","2534",80438
"2847","Washington",2017,"Adopted","male","3544",63543
"2848","Washington",2017,"Adopted","male","4554",62418
"2849","Washington",2017,"Adopted","male","5564",67605
"2850","Washington",2017,"Adopted","female","u6",110389
"2851","Washington",2017,"Adopted","female","617",218576
"2852","Washington",2017,"Adopted","female","1824",68189
"2853","Washington",2017,"Adopted","female","2534",109658
"2854","Washington",2017,"Adopted","female","3544",77347
"2855","Washington",2017,"Adopted","female","4554",68803
"2856","Washington",2017,"Adopted","female","5564",73038
"2857","West Virginia",2017,"Adopted","male","u6",33084
"2858","West Virginia",2017,"Adopted","male","617",64506
"2859","West Virginia",2017,"Adopted","male","1824",17924
"2860","West Virginia",2017,"Adopted","male","2534",23588
"2861","West Virginia",2017,"Adopted","male","3544",26199
"2862","West Virginia",2017,"Adopted","male","4554",26074
"2863","West Virginia",2017,"Adopted","male","5564",22939
"2864","West Virginia",2017,"Adopted","female","u6",31560
"2865","West Virginia",2017,"Adopted","female","617",66609
"2866","West Virginia",2017,"Adopted","female","1824",22453
"2867","West Virginia",2017,"Adopted","female","2534",34991
"2868","West Virginia",2017,"Adopted","female","3544",30773
"2869","West Virginia",2017,"Adopted","female","4554",27466
"2870","West Virginia",2017,"Adopted","female","5564",28343
"2871","Wisconsin",2017,"Not Adopted","male","u6",73527
"2872","Wisconsin",2017,"Not Adopted","male","617",142129
"2873","Wisconsin",2017,"Not Adopted","male","1824",28474
"2874","Wisconsin",2017,"Not Adopted","male","2534",38137
"2875","Wisconsin",2017,"Not Adopted","male","3544",37103
"2876","Wisconsin",2017,"Not Adopted","male","4554",36115
"2877","Wisconsin",2017,"Not Adopted","male","5564",46021
"2878","Wisconsin",2017,"Not Adopted","female","u6",69875
"2879","Wisconsin",2017,"Not Adopted","female","617",138030
"2880","Wisconsin",2017,"Not Adopted","female","1824",45462
"2881","Wisconsin",2017,"Not Adopted","female","2534",61830
"2882","Wisconsin",2017,"Not Adopted","female","3544",54842
"2883","Wisconsin",2017,"Not Adopted","female","4554",43662
"2884","Wisconsin",2017,"Not Adopted","female","5564",49218
"2885","Wyoming",2017,"Not Adopted","male","u6",5957
"2886","Wyoming",2017,"Not Adopted","male","617",11925
"2887","Wyoming",2017,"Not Adopted","male","1824",988
"2888","Wyoming",2017,"Not Adopted","male","2534",3107
"2889","Wyoming",2017,"Not Adopted","male","3544",2313
"2890","Wyoming",2017,"Not Adopted","male","4554",1448
"2891","Wyoming",2017,"Not Adopted","male","5564",3338
"2892","Wyoming",2017,"Not Adopted","female","u6",6748
"2893","Wyoming",2017,"Not Adopted","female","617",9724
"2894","Wyoming",2017,"Not Adopted","female","1824",4000
"2895","Wyoming",2017,"Not Adopted","female","2534",2988
"2896","Wyoming",2017,"Not Adopted","female","3544",2885
"2897","Wyoming",2017,"Not Adopted","female","4554",2397
"2898","Wyoming",2017,"Not Adopted","female","5564",3798
"2899","Puerto Rico",2017,"","male","u6",65314
"2900","Puerto Rico",2017,"","male","617",149496
"2901","Puerto Rico",2017,"","male","1824",79271
"2902","Puerto Rico",2017,"","male","2534",67951
"2903","Puerto Rico",2017,"","male","3544",81391
"2904","Puerto Rico",2017,"","male","4554",76704
"2905","Puerto Rico",2017,"","male","5564",80908
"2906","Puerto Rico",2017,"","female","u6",52133
"2907","Puerto Rico",2017,"","female","617",148567
"2908","Puerto Rico",2017,"","female","1824",85611
"2909","Puerto Rico",2017,"","female","2534",97026
"2910","Puerto Rico",2017,"","female","3544",105407
"2911","Puerto Rico",2017,"","female","4554",100402
"2912","Puerto Rico",2017,"","female","5564",100276
"2913","Alabama",2018,"Not Adopted","male","u6",83577
"2914","Alabama",2018,"Not Adopted","male","617",180009
"2915","Alabama",2018,"Not Adopted","male","1824",17271
"2916","Alabama",2018,"Not Adopted","male","2534",20641
"2917","Alabama",2018,"Not Adopted","male","3544",23500
"2918","Alabama",2018,"Not Adopted","male","4554",27101
"2919","Alabama",2018,"Not Adopted","male","5564",38628
"2920","Alabama",2018,"Not Adopted","female","u6",85651
"2921","Alabama",2018,"Not Adopted","female","617",158130
"2922","Alabama",2018,"Not Adopted","female","1824",31743
"2923","Alabama",2018,"Not Adopted","female","2534",42685
"2924","Alabama",2018,"Not Adopted","female","3544",39182
"2925","Alabama",2018,"Not Adopted","female","4554",36185
"2926","Alabama",2018,"Not Adopted","female","5564",51510
"2927","Alaska",2018,"Adopted","male","u6",12188
"2928","Alaska",2018,"Adopted","male","617",20855
"2929","Alaska",2018,"Adopted","male","1824",5709
"2930","Alaska",2018,"Adopted","male","2534",10231
"2931","Alaska",2018,"Adopted","male","3544",7005
"2932","Alaska",2018,"Adopted","male","4554",6427
"2933","Alaska",2018,"Adopted","male","5564",7884
"2934","Alaska",2018,"Adopted","female","u6",12101
"2935","Alaska",2018,"Adopted","female","617",20475
"2936","Alaska",2018,"Adopted","female","1824",7184
"2937","Alaska",2018,"Adopted","female","2534",12606
"2938","Alaska",2018,"Adopted","female","3544",6405
"2939","Alaska",2018,"Adopted","female","4554",6724
"2940","Alaska",2018,"Adopted","female","5564",6587
"2941","Arizona",2018,"Adopted","male","u6",119395
"2942","Arizona",2018,"Adopted","male","617",230179
"2943","Arizona",2018,"Adopted","male","1824",56455
"2944","Arizona",2018,"Adopted","male","2534",74486
"2945","Arizona",2018,"Adopted","male","3544",67562
"2946","Arizona",2018,"Adopted","male","4554",62259
"2947","Arizona",2018,"Adopted","male","5564",63199
"2948","Arizona",2018,"Adopted","female","u6",107212
"2949","Arizona",2018,"Adopted","female","617",222419
"2950","Arizona",2018,"Adopted","female","1824",71476
"2951","Arizona",2018,"Adopted","female","2534",104272
"2952","Arizona",2018,"Adopted","female","3544",89155
"2953","Arizona",2018,"Adopted","female","4554",72875
"2954","Arizona",2018,"Adopted","female","5564",79170
"2955","Arkansas",2018,"Adopted","male","u6",67279
"2956","Arkansas",2018,"Adopted","male","617",125861
"2957","Arkansas",2018,"Adopted","male","1824",22518
"2958","Arkansas",2018,"Adopted","male","2534",28799
"2959","Arkansas",2018,"Adopted","male","3544",27416
"2960","Arkansas",2018,"Adopted","male","4554",28022
"2961","Arkansas",2018,"Adopted","male","5564",32875
"2962","Arkansas",2018,"Adopted","female","u6",63316
"2963","Arkansas",2018,"Adopted","female","617",131947
"2964","Arkansas",2018,"Adopted","female","1824",32221
"2965","Arkansas",2018,"Adopted","female","2534",48523
"2966","Arkansas",2018,"Adopted","female","3544",40142
"2967","Arkansas",2018,"Adopted","female","4554",39714
"2968","Arkansas",2018,"Adopted","female","5564",44038
"2969","California",2018,"Adopted","male","u6",670560
"2970","California",2018,"Adopted","male","617",1426174
"2971","California",2018,"Adopted","male","1824",439891
"2972","California",2018,"Adopted","male","2534",512276
"2973","California",2018,"Adopted","male","3544",437856
"2974","California",2018,"Adopted","male","4554",419841
"2975","California",2018,"Adopted","male","5564",431065
"2976","California",2018,"Adopted","female","u6",642503
"2977","California",2018,"Adopted","female","617",1364935
"2978","California",2018,"Adopted","female","1824",523763
"2979","California",2018,"Adopted","female","2534",670553
"2980","California",2018,"Adopted","female","3544",586605
"2981","California",2018,"Adopted","female","4554",514990
"2982","California",2018,"Adopted","female","5564",529855
"2983","Colorado",2018,"Adopted","male","u6",75850
"2984","Colorado",2018,"Adopted","male","617",158733
"2985","Colorado",2018,"Adopted","male","1824",40470
"2986","Colorado",2018,"Adopted","male","2534",55591
"2987","Colorado",2018,"Adopted","male","3544",42320
"2988","Colorado",2018,"Adopted","male","4554",40085
"2989","Colorado",2018,"Adopted","male","5564",44343
"2990","Colorado",2018,"Adopted","female","u6",75080
"2991","Colorado",2018,"Adopted","female","617",148447
"2992","Colorado",2018,"Adopted","female","1824",50083
"2993","Colorado",2018,"Adopted","female","2534",71428
"2994","Colorado",2018,"Adopted","female","3544",55916
"2995","Colorado",2018,"Adopted","female","4554",50307
"2996","Colorado",2018,"Adopted","female","5564",50063
"2997","Connecticut",2018,"Adopted","male","u6",43286
"2998","Connecticut",2018,"Adopted","male","617",98605
"2999","Connecticut",2018,"Adopted","male","1824",30499
"3000","Connecticut",2018,"Adopted","male","2534",34413
"3001","Connecticut",2018,"Adopted","male","3544",27104
"3002","Connecticut",2018,"Adopted","male","4554",32989
"3003","Connecticut",2018,"Adopted","male","5564",29971
"3004","Connecticut",2018,"Adopted","female","u6",42377
"3005","Connecticut",2018,"Adopted","female","617",94623
"3006","Connecticut",2018,"Adopted","female","1824",33638
"3007","Connecticut",2018,"Adopted","female","2534",52095
"3008","Connecticut",2018,"Adopted","female","3544",46079
"3009","Connecticut",2018,"Adopted","female","4554",43297
"3010","Connecticut",2018,"Adopted","female","5564",36809
"3011","Delaware",2018,"Adopted","male","u6",14633
"3012","Delaware",2018,"Adopted","male","617",27394
"3013","Delaware",2018,"Adopted","male","1824",7764
"3014","Delaware",2018,"Adopted","male","2534",12240
"3015","Delaware",2018,"Adopted","male","3544",7438
"3016","Delaware",2018,"Adopted","male","4554",6073
"3017","Delaware",2018,"Adopted","male","5564",9761
"3018","Delaware",2018,"Adopted","female","u6",12251
"3019","Delaware",2018,"Adopted","female","617",27310
"3020","Delaware",2018,"Adopted","female","1824",11236
"3021","Delaware",2018,"Adopted","female","2534",13298
"3022","Delaware",2018,"Adopted","female","3544",11094
"3023","Delaware",2018,"Adopted","female","4554",12768
"3024","Delaware",2018,"Adopted","female","5564",11853
"3025","District of Columbia",2018,"Adopted","male","u6",12774
"3026","District of Columbia",2018,"Adopted","male","617",18922
"3027","District of Columbia",2018,"Adopted","male","1824",8712
"3028","District of Columbia",2018,"Adopted","male","2534",7666
"3029","District of Columbia",2018,"Adopted","male","3544",7026
"3030","District of Columbia",2018,"Adopted","male","4554",6798
"3031","District of Columbia",2018,"Adopted","male","5564",9384
"3032","District of Columbia",2018,"Adopted","female","u6",11599
"3033","District of Columbia",2018,"Adopted","female","617",21817
"3034","District of Columbia",2018,"Adopted","female","1824",9211
"3035","District of Columbia",2018,"Adopted","female","2534",13859
"3036","District of Columbia",2018,"Adopted","female","3544",13027
"3037","District of Columbia",2018,"Adopted","female","4554",9821
"3038","District of Columbia",2018,"Adopted","female","5564",12740
"3039","Florida",2018,"Not Adopted","male","u6",334669
"3040","Florida",2018,"Not Adopted","male","617",622023
"3041","Florida",2018,"Not Adopted","male","1824",83720
"3042","Florida",2018,"Not Adopted","male","2534",102196
"3043","Florida",2018,"Not Adopted","male","3544",104340
"3044","Florida",2018,"Not Adopted","male","4554",110634
"3045","Florida",2018,"Not Adopted","male","5564",138088
"3046","Florida",2018,"Not Adopted","female","u6",326781
"3047","Florida",2018,"Not Adopted","female","617",589574
"3048","Florida",2018,"Not Adopted","female","1824",110666
"3049","Florida",2018,"Not Adopted","female","2534",180542
"3050","Florida",2018,"Not Adopted","female","3544",158825
"3051","Florida",2018,"Not Adopted","female","4554",139129
"3052","Florida",2018,"Not Adopted","female","5564",177960
"3053","Georgia",2018,"Not Adopted","male","u6",174188
"3054","Georgia",2018,"Not Adopted","male","617",356016
"3055","Georgia",2018,"Not Adopted","male","1824",32465
"3056","Georgia",2018,"Not Adopted","male","2534",36684
"3057","Georgia",2018,"Not Adopted","male","3544",41609
"3058","Georgia",2018,"Not Adopted","male","4554",41767
"3059","Georgia",2018,"Not Adopted","male","5564",59869
"3060","Georgia",2018,"Not Adopted","female","u6",166391
"3061","Georgia",2018,"Not Adopted","female","617",334970
"3062","Georgia",2018,"Not Adopted","female","1824",57481
"3063","Georgia",2018,"Not Adopted","female","2534",82472
"3064","Georgia",2018,"Not Adopted","female","3544",69481
"3065","Georgia",2018,"Not Adopted","female","4554",53761
"3066","Georgia",2018,"Not Adopted","female","5564",79524
"3067","Hawaii",2018,"Adopted","male","u6",19832
"3068","Hawaii",2018,"Adopted","male","617",33640
"3069","Hawaii",2018,"Adopted","male","1824",7626
"3070","Hawaii",2018,"Adopted","male","2534",9436
"3071","Hawaii",2018,"Adopted","male","3544",11792
"3072","Hawaii",2018,"Adopted","male","4554",9294
"3073","Hawaii",2018,"Adopted","male","5564",9610
"3074","Hawaii",2018,"Adopted","female","u6",18187
"3075","Hawaii",2018,"Adopted","female","617",31034
"3076","Hawaii",2018,"Adopted","female","1824",8333
"3077","Hawaii",2018,"Adopted","female","2534",14028
"3078","Hawaii",2018,"Adopted","female","3544",14462
"3079","Hawaii",2018,"Adopted","female","4554",10416
"3080","Hawaii",2018,"Adopted","female","5564",13349
"3081","Idaho",2018,"Adopted","male","u6",29855
"3082","Idaho",2018,"Adopted","male","617",58331
"3083","Idaho",2018,"Adopted","male","1824",6874
"3084","Idaho",2018,"Adopted","male","2534",7498
"3085","Idaho",2018,"Adopted","male","3544",5591
"3086","Idaho",2018,"Adopted","male","4554",8656
"3087","Idaho",2018,"Adopted","male","5564",9815
"3088","Idaho",2018,"Adopted","female","u6",28617
"3089","Idaho",2018,"Adopted","female","617",52972
"3090","Idaho",2018,"Adopted","female","1824",7323
"3091","Idaho",2018,"Adopted","female","2534",11631
"3092","Idaho",2018,"Adopted","female","3544",10865
"3093","Idaho",2018,"Adopted","female","4554",6474
"3094","Idaho",2018,"Adopted","female","5564",10114
"3095","Illinois",2018,"Adopted","male","u6",182755
"3096","Illinois",2018,"Adopted","male","617",376949
"3097","Illinois",2018,"Adopted","male","1824",71993
"3098","Illinois",2018,"Adopted","male","2534",96399
"3099","Illinois",2018,"Adopted","male","3544",89400
"3100","Illinois",2018,"Adopted","male","4554",85170
"3101","Illinois",2018,"Adopted","male","5564",98378
"3102","Illinois",2018,"Adopted","female","u6",180693
"3103","Illinois",2018,"Adopted","female","617",366223
"3104","Illinois",2018,"Adopted","female","1824",117281
"3105","Illinois",2018,"Adopted","female","2534",165944
"3106","Illinois",2018,"Adopted","female","3544",140384
"3107","Illinois",2018,"Adopted","female","4554",111391
"3108","Illinois",2018,"Adopted","female","5564",123036
"3109","Indiana",2018,"Adopted","male","u6",102875
"3110","Indiana",2018,"Adopted","male","617",191776
"3111","Indiana",2018,"Adopted","male","1824",34672
"3112","Indiana",2018,"Adopted","male","2534",39846
"3113","Indiana",2018,"Adopted","male","3544",39063
"3114","Indiana",2018,"Adopted","male","4554",44477
"3115","Indiana",2018,"Adopted","male","5564",48508
"3116","Indiana",2018,"Adopted","female","u6",97747
"3117","Indiana",2018,"Adopted","female","617",179578
"3118","Indiana",2018,"Adopted","female","1824",54551
"3119","Indiana",2018,"Adopted","female","2534",76500
"3120","Indiana",2018,"Adopted","female","3544",61970
"3121","Indiana",2018,"Adopted","female","4554",55389
"3122","Indiana",2018,"Adopted","female","5564",60828
"3123","Iowa",2018,"Adopted","male","u6",46583
"3124","Iowa",2018,"Adopted","male","617",97167
"3125","Iowa",2018,"Adopted","male","1824",21696
"3126","Iowa",2018,"Adopted","male","2534",22304
"3127","Iowa",2018,"Adopted","male","3544",21816
"3128","Iowa",2018,"Adopted","male","4554",19118
"3129","Iowa",2018,"Adopted","male","5564",24803
"3130","Iowa",2018,"Adopted","female","u6",45043
"3131","Iowa",2018,"Adopted","female","617",90600
"3132","Iowa",2018,"Adopted","female","1824",30272
"3133","Iowa",2018,"Adopted","female","2534",37417
"3134","Iowa",2018,"Adopted","female","3544",32851
"3135","Iowa",2018,"Adopted","female","4554",26060
"3136","Iowa",2018,"Adopted","female","5564",31107
"3137","Kansas",2018,"Not Adopted","male","u6",40889
"3138","Kansas",2018,"Not Adopted","male","617",70402
"3139","Kansas",2018,"Not Adopted","male","1824",7219
"3140","Kansas",2018,"Not Adopted","male","2534",9632
"3141","Kansas",2018,"Not Adopted","male","3544",11196
"3142","Kansas",2018,"Not Adopted","male","4554",10813
"3143","Kansas",2018,"Not Adopted","male","5564",14230
"3144","Kansas",2018,"Not Adopted","female","u6",37992
"3145","Kansas",2018,"Not Adopted","female","617",72307
"3146","Kansas",2018,"Not Adopted","female","1824",15095
"3147","Kansas",2018,"Not Adopted","female","2534",18642
"3148","Kansas",2018,"Not Adopted","female","3544",15704
"3149","Kansas",2018,"Not Adopted","female","4554",11710
"3150","Kansas",2018,"Not Adopted","female","5564",19165
"3151","Kentucky",2018,"Adopted","male","u6",85032
"3152","Kentucky",2018,"Adopted","male","617",165679
"3153","Kentucky",2018,"Adopted","male","1824",41024
"3154","Kentucky",2018,"Adopted","male","2534",54674
"3155","Kentucky",2018,"Adopted","male","3544",54655
"3156","Kentucky",2018,"Adopted","male","4554",54526
"3157","Kentucky",2018,"Adopted","male","5564",57886
"3158","Kentucky",2018,"Adopted","female","u6",76609
"3159","Kentucky",2018,"Adopted","female","617",148497
"3160","Kentucky",2018,"Adopted","female","1824",59428
"3161","Kentucky",2018,"Adopted","female","2534",75896
"3162","Kentucky",2018,"Adopted","female","3544",73610
"3163","Kentucky",2018,"Adopted","female","4554",65565
"3164","Kentucky",2018,"Adopted","female","5564",67794
"3165","Louisiana",2018,"Adopted","male","u6",104662
"3166","Louisiana",2018,"Adopted","male","617",210745
"3167","Louisiana",2018,"Adopted","male","1824",44802
"3168","Louisiana",2018,"Adopted","male","2534",50395
"3169","Louisiana",2018,"Adopted","male","3544",44500
"3170","Louisiana",2018,"Adopted","male","4554",47688
"3171","Louisiana",2018,"Adopted","male","5564",52483
"3172","Louisiana",2018,"Adopted","female","u6",103134
"3173","Louisiana",2018,"Adopted","female","617",196107
"3174","Louisiana",2018,"Adopted","female","1824",72513
"3175","Louisiana",2018,"Adopted","female","2534",93500
"3176","Louisiana",2018,"Adopted","female","3544",77413
"3177","Louisiana",2018,"Adopted","female","4554",65369
"3178","Louisiana",2018,"Adopted","female","5564",69759
"3179","Maine",2018,"Adopted","male","u6",13127
"3180","Maine",2018,"Adopted","male","617",32373
"3181","Maine",2018,"Adopted","male","1824",7090
"3182","Maine",2018,"Adopted","male","2534",7941
"3183","Maine",2018,"Adopted","male","3544",9614
"3184","Maine",2018,"Adopted","male","4554",11862
"3185","Maine",2018,"Adopted","male","5564",15200
"3186","Maine",2018,"Adopted","female","u6",12651
"3187","Maine",2018,"Adopted","female","617",27686
"3188","Maine",2018,"Adopted","female","1824",7946
"3189","Maine",2018,"Adopted","female","2534",12172
"3190","Maine",2018,"Adopted","female","3544",14428
"3191","Maine",2018,"Adopted","female","4554",12846
"3192","Maine",2018,"Adopted","female","5564",14686
"3193","Maryland",2018,"Adopted","male","u6",86672
"3194","Maryland",2018,"Adopted","male","617",161358
"3195","Maryland",2018,"Adopted","male","1824",38592
"3196","Maryland",2018,"Adopted","male","2534",48219
"3197","Maryland",2018,"Adopted","male","3544",43630
"3198","Maryland",2018,"Adopted","male","4554",40211
"3199","Maryland",2018,"Adopted","male","5564",46608
"3200","Maryland",2018,"Adopted","female","u6",79389
"3201","Maryland",2018,"Adopted","female","617",153204
"3202","Maryland",2018,"Adopted","female","1824",53493
"3203","Maryland",2018,"Adopted","female","2534",76575
"3204","Maryland",2018,"Adopted","female","3544",63636
"3205","Maryland",2018,"Adopted","female","4554",51046
"3206","Maryland",2018,"Adopted","female","5564",57509
"3207","Massachusetts",2018,"Adopted","male","u6",83600
"3208","Massachusetts",2018,"Adopted","male","617",178586
"3209","Massachusetts",2018,"Adopted","male","1824",65356
"3210","Massachusetts",2018,"Adopted","male","2534",88030
"3211","Massachusetts",2018,"Adopted","male","3544",81285
"3212","Massachusetts",2018,"Adopted","male","4554",73604
"3213","Massachusetts",2018,"Adopted","male","5564",81903
"3214","Massachusetts",2018,"Adopted","female","u6",77283
"3215","Massachusetts",2018,"Adopted","female","617",165256
"3216","Massachusetts",2018,"Adopted","female","1824",72943
"3217","Massachusetts",2018,"Adopted","female","2534",116057
"3218","Massachusetts",2018,"Adopted","female","3544",104705
"3219","Massachusetts",2018,"Adopted","female","4554",93688
"3220","Massachusetts",2018,"Adopted","female","5564",101431
"3221","Michigan",2018,"Adopted","male","u6",155357
"3222","Michigan",2018,"Adopted","male","617",293795
"3223","Michigan",2018,"Adopted","male","1824",83905
"3224","Michigan",2018,"Adopted","male","2534",103619
"3225","Michigan",2018,"Adopted","male","3544",96962
"3226","Michigan",2018,"Adopted","male","4554",98017
"3227","Michigan",2018,"Adopted","male","5564",106101
"3228","Michigan",2018,"Adopted","female","u6",146565
"3229","Michigan",2018,"Adopted","female","617",283731
"3230","Michigan",2018,"Adopted","female","1824",115491
"3231","Michigan",2018,"Adopted","female","2534",158887
"3232","Michigan",2018,"Adopted","female","3544",130540
"3233","Michigan",2018,"Adopted","female","4554",118852
"3234","Michigan",2018,"Adopted","female","5564",126985
"3235","Minnesota",2018,"Adopted","male","u6",78158
"3236","Minnesota",2018,"Adopted","male","617",143074
"3237","Minnesota",2018,"Adopted","male","1824",37947
"3238","Minnesota",2018,"Adopted","male","2534",47004
"3239","Minnesota",2018,"Adopted","male","3544",46488
"3240","Minnesota",2018,"Adopted","male","4554",39381
"3241","Minnesota",2018,"Adopted","male","5564",43695
"3242","Minnesota",2018,"Adopted","female","u6",72370
"3243","Minnesota",2018,"Adopted","female","617",137215
"3244","Minnesota",2018,"Adopted","female","1824",48381
"3245","Minnesota",2018,"Adopted","female","2534",71753
"3246","Minnesota",2018,"Adopted","female","3544",59913
"3247","Minnesota",2018,"Adopted","female","4554",42474
"3248","Minnesota",2018,"Adopted","female","5564",53142
"3249","Mississippi",2018,"Not Adopted","male","u6",59540
"3250","Mississippi",2018,"Not Adopted","male","617",132333
"3251","Mississippi",2018,"Not Adopted","male","1824",10486
"3252","Mississippi",2018,"Not Adopted","male","2534",14225
"3253","Mississippi",2018,"Not Adopted","male","3544",15536
"3254","Mississippi",2018,"Not Adopted","male","4554",16016
"3255","Mississippi",2018,"Not Adopted","male","5564",31137
"3256","Mississippi",2018,"Not Adopted","female","u6",58268
"3257","Mississippi",2018,"Not Adopted","female","617",123673
"3258","Mississippi",2018,"Not Adopted","female","1824",22619
"3259","Mississippi",2018,"Not Adopted","female","2534",29193
"3260","Mississippi",2018,"Not Adopted","female","3544",29594
"3261","Mississippi",2018,"Not Adopted","female","4554",23498
"3262","Mississippi",2018,"Not Adopted","female","5564",37857
"3263","Missouri",2018,"Adopted","male","u6",89110
"3264","Missouri",2018,"Adopted","male","617",163285
"3265","Missouri",2018,"Adopted","male","1824",16397
"3266","Missouri",2018,"Adopted","male","2534",26930
"3267","Missouri",2018,"Adopted","male","3544",22881
"3268","Missouri",2018,"Adopted","male","4554",28293
"3269","Missouri",2018,"Adopted","male","5564",37702
"3270","Missouri",2018,"Adopted","female","u6",82749
"3271","Missouri",2018,"Adopted","female","617",153447
"3272","Missouri",2018,"Adopted","female","1824",31319
"3273","Missouri",2018,"Adopted","female","2534",49054
"3274","Missouri",2018,"Adopted","female","3544",38837
"3275","Missouri",2018,"Adopted","female","4554",35855
"3276","Missouri",2018,"Adopted","female","5564",44093
"3277","Montana",2018,"Adopted","male","u6",18061
"3278","Montana",2018,"Adopted","male","617",37239
"3279","Montana",2018,"Adopted","male","1824",6168
"3280","Montana",2018,"Adopted","male","2534",9358
"3281","Montana",2018,"Adopted","male","3544",11684
"3282","Montana",2018,"Adopted","male","4554",7848
"3283","Montana",2018,"Adopted","male","5564",9501
"3284","Montana",2018,"Adopted","female","u6",15280
"3285","Montana",2018,"Adopted","female","617",34213
"3286","Montana",2018,"Adopted","female","1824",8952
"3287","Montana",2018,"Adopted","female","2534",12547
"3288","Montana",2018,"Adopted","female","3544",12924
"3289","Montana",2018,"Adopted","female","4554",8793
"3290","Montana",2018,"Adopted","female","5564",11831
"3291","Nebraska",2018,"Adopted","male","u6",24492
"3292","Nebraska",2018,"Adopted","male","617",48878
"3293","Nebraska",2018,"Adopted","male","1824",5294
"3294","Nebraska",2018,"Adopted","male","2534",6333
"3295","Nebraska",2018,"Adopted","male","3544",7659
"3296","Nebraska",2018,"Adopted","male","4554",6019
"3297","Nebraska",2018,"Adopted","male","5564",8898
"3298","Nebraska",2018,"Adopted","female","u6",26851
"3299","Nebraska",2018,"Adopted","female","617",43322
"3300","Nebraska",2018,"Adopted","female","1824",9944
"3301","Nebraska",2018,"Adopted","female","2534",12564
"3302","Nebraska",2018,"Adopted","female","3544",9412
"3303","Nebraska",2018,"Adopted","female","4554",6585
"3304","Nebraska",2018,"Adopted","female","5564",10318
"3305","Nevada",2018,"Adopted","male","u6",43910
"3306","Nevada",2018,"Adopted","male","617",84035
"3307","Nevada",2018,"Adopted","male","1824",15678
"3308","Nevada",2018,"Adopted","male","2534",26471
"3309","Nevada",2018,"Adopted","male","3544",20399
"3310","Nevada",2018,"Adopted","male","4554",21972
"3311","Nevada",2018,"Adopted","male","5564",26975
"3312","Nevada",2018,"Adopted","female","u6",44853
"3313","Nevada",2018,"Adopted","female","617",85771
"3314","Nevada",2018,"Adopted","female","1824",26247
"3315","Nevada",2018,"Adopted","female","2534",37781
"3316","Nevada",2018,"Adopted","female","3544",27514
"3317","Nevada",2018,"Adopted","female","4554",27113
"3318","Nevada",2018,"Adopted","female","5564",32560
"3319","New Hampshire",2018,"Adopted","male","u6",13673
"3320","New Hampshire",2018,"Adopted","male","617",26918
"3321","New Hampshire",2018,"Adopted","male","1824",5613
"3322","New Hampshire",2018,"Adopted","male","2534",8635
"3323","New Hampshire",2018,"Adopted","male","3544",8035
"3324","New Hampshire",2018,"Adopted","male","4554",6378
"3325","New Hampshire",2018,"Adopted","male","5564",7565
"3326","New Hampshire",2018,"Adopted","female","u6",13204
"3327","New Hampshire",2018,"Adopted","female","617",27724
"3328","New Hampshire",2018,"Adopted","female","1824",9182
"3329","New Hampshire",2018,"Adopted","female","2534",12959
"3330","New Hampshire",2018,"Adopted","female","3544",10322
"3331","New Hampshire",2018,"Adopted","female","4554",8414
"3332","New Hampshire",2018,"Adopted","female","5564",10309
"3333","New Jersey",2018,"Adopted","male","u6",102547
"3334","New Jersey",2018,"Adopted","male","617",211763
"3335","New Jersey",2018,"Adopted","male","1824",51789
"3336","New Jersey",2018,"Adopted","male","2534",56901
"3337","New Jersey",2018,"Adopted","male","3544",58188
"3338","New Jersey",2018,"Adopted","male","4554",55430
"3339","New Jersey",2018,"Adopted","male","5564",60723
"3340","New Jersey",2018,"Adopted","female","u6",107456
"3341","New Jersey",2018,"Adopted","female","617",209315
"3342","New Jersey",2018,"Adopted","female","1824",66774
"3343","New Jersey",2018,"Adopted","female","2534",82226
"3344","New Jersey",2018,"Adopted","female","3544",80032
"3345","New Jersey",2018,"Adopted","female","4554",75808
"3346","New Jersey",2018,"Adopted","female","5564",79183
"3347","New Mexico",2018,"Adopted","male","u6",46796
"3348","New Mexico",2018,"Adopted","male","617",104592
"3349","New Mexico",2018,"Adopted","male","1824",29439
"3350","New Mexico",2018,"Adopted","male","2534",31692
"3351","New Mexico",2018,"Adopted","male","3544",30540
"3352","New Mexico",2018,"Adopted","male","4554",25430
"3353","New Mexico",2018,"Adopted","male","5564",30558
"3354","New Mexico",2018,"Adopted","female","u6",42411
"3355","New Mexico",2018,"Adopted","female","617",91831
"3356","New Mexico",2018,"Adopted","female","1824",40662
"3357","New Mexico",2018,"Adopted","female","2534",43512
"3358","New Mexico",2018,"Adopted","female","3544",39047
